codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803401,Japoatã,11743,12163,135,8732,12539,10610,154,6676,825
2803500,Lagarto,92654,95726,2500,57808,89713,80894,2510,42432,6173
2803609,Laranjeiras,26613,28176,490,15699,25922,22871,502,13417,1609
2803708,Macambira,6512,6203,70,4559,6416,5890,70,3522,611
2803807,Malhada dos Bois,3392,3503,40,2017,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,6813,10838,9661,119,4986,657
2804003,Maruim,15252,14977,165,8791,13629,12171,165,7273,1020
2804102,Moita Bonita,10146,10756,125,7922,10365,9731,138,6297,963
2804201,Monte Alegre de Sergipe,13481,13661,135,7462,12787,11543,135,5847,646
2804300,Muribeca,6889,7279,75,4217,6973,6618,75,3745,458
2804409,Neópolis,16129,16198,175,10497,14776,12949,175,7197,786
2804458,Nossa Senhora Aparecida,8043,8302,95,5564,7994,7331,111,3781,614
2804508,Nossa Senhora da Glória,33142,33260,1000,24476,33094,30150,968,16428,2278
2804607,Nossa Senhora das Dores,23777,24689,245,14636,24632,21163,245,10086,1426
2804706,Nossa Senhora de Lourdes,5747,6030,60,4186,5930,5386,53,2956,493
2804805,Nossa Senhora do Socorro,148039,151306,4100,90243,154849,138030,4175,72226,9409
2804904,Pacatuba,12599,12899,130,8736,12158,11655,136,7022,1251
2805000,Pedra Mole,2848,2820,40,2155,2659,2611,42,1530,256
2805109,Pedrinhas,8819,8802,90,4747,7129,6272,91,3156,341
2805208,Pinhão,6384,6167,65,4133,5614,5306,73,3013,508
2805307,Pirambu,8274,8629,80,5534,8020,7567,80,3833,627
2805406,Poço Redondo,29406,32187,280,14582,27832,24303,280,11952,1163
2805505,Poço Verde,22008,22889,210,12700,20187,19212,206,10358,1325
2805604,Porto da Folha,24957,24829,265,17401,23958,22893,268,14074,1603
2805703,Propriá,25990,29171,255,16946,25185,23169,258,11668,1526
2805802,Riachão do Dantas,17490,18300,185,9757,16322,14721,183,7861,598
2805901,Riachuelo,8535,9420,100,5504,8340,7698,100,3856,182
2806008,Ribeirópolis,16494,16142,200,12365,15811,14582,197,8202,1132
2806107,Rosário do Catete,9660,10054,105,5882,9073,8214,111,4979,565
2806206,Salgado,17683,17414,200,11274,17072,15160,200,8271,1253
2806305,Santa Luzia do Itanhy,12205,12579,120,7957,11922,11074,114,5437,460
2806404,Santana do São Francisco,6147,6078,85,4660,6236,5906,85,3051,269
2806503,Santa Rosa de Lima,4350,4400,35,2271,3621,3468,35,2018,369
2806602,Santo Amaro das Brotas,10382,10477,125,7761,10112,9650,125,6070,936
2806701,São Cristóvão,80478,81502,2385,48009,77071,66972,2384,36446,2257
2806800,São Domingos,10005,10021,110,7578,9056,8334,107,4797,894
2806909,São Francisco,3502,3578,40,2112,3021,2855,40,2027,246
2807006,São Miguel do Aleixo,3663,3752,40,2915,3599,3109,54,1719,192
2807105,Simão Dias,36075,34863,1050,24414,35703,31414,1078,16798,2182
2807204,Siriri,7758,7270,75,5263,7098,6818,75,4055,577
2807303,Telha,2915,2883,45,2001,2802,2532,46,1433,304
2807402,Tobias Barreto,44884,40110,1160,31614,43360,38408,1187,19684,2387
2807501,Tomar do Geru,11845,11021,135,7618,9778,8288,139,3509,217
2807600,Umbaúba,22384,21550,240,10266,20424,19530,237,7764,771
