codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco,aplicadas_dose_reforco2
2803500,Lagarto,92654,95726,2500,57808,89704,80860,2510,42286,5724
2803609,Laranjeiras,26613,28176,490,15699,25920,22850,502,13367,1390
2803708,Macambira,6512,6203,70,4559,6415,5890,70,3492,562
2803807,Malhada dos Bois,3392,3503,40,2017,3071,3069,43,1009,15
2803906,Malhador,11212,11132,120,6813,10837,9654,119,4939,600
2804003,Maruim,15252,14977,165,8791,13629,12171,165,7273,1020
2804102,Moita Bonita,10146,10756,125,7922,10365,9731,138,6297,963
2804201,Monte Alegre de Sergipe,13481,13661,135,7462,12787,11541,135,5847,646
2804300,Muribeca,6889,7279,75,4217,6973,6618,75,3738,446
2804409,Neópolis,16129,16198,175,10497,14770,12913,175,7120,641
2804458,Nossa Senhora Aparecida,8043,8302,95,5564,7994,7322,111,3684,377
2804508,Nossa Senhora da Glória,33142,33260,1000,24476,33085,30120,968,16176,1927
2804607,Nossa Senhora das Dores,23777,24689,245,14636,24628,21148,245,10002,1308
2804706,Nossa Senhora de Lourdes,5747,6030,60,4186,5929,5383,53,2928,457
2804805,Nossa Senhora do Socorro,148039,151306,4100,90243,154808,137955,4175,71882,8700
2804904,Pacatuba,12599,12899,130,8736,12158,11655,136,7014,1200
2805000,Pedra Mole,2848,2820,40,2155,2659,2611,42,1529,244
2805109,Pedrinhas,8819,8802,90,4747,7129,6272,91,3156,341
2805208,Pinhão,6384,6167,65,4133,5614,5305,73,3003,458
2805307,Pirambu,8274,8629,80,5534,8020,7567,80,3833,627
2805406,Poço Redondo,29406,32187,280,14582,27832,24303,280,11952,1163
2805505,Poço Verde,22008,22889,210,12700,20185,19204,206,10274,1072
2805604,Porto da Folha,24957,24829,265,17401,23958,22885,268,14021,1578
2805703,Propriá,25990,29171,255,16946,25182,23161,258,11626,1380
2805802,Riachão do Dantas,17490,18300,185,9757,16322,14720,183,7857,571
2805901,Riachuelo,8535,9420,100,5504,8338,7686,100,3803,182
2806008,Ribeirópolis,16494,16142,200,12365,15810,14582,197,8170,1082
2806107,Rosário do Catete,9660,10054,105,5882,9073,8214,111,4979,565
2806206,Salgado,17683,17414,200,11274,17067,15129,200,8201,1119
2806305,Santa Luzia do Itanhy,12205,12579,120,7957,11922,11074,114,5437,460
2806404,Santana do São Francisco,6147,6078,85,4660,6233,5898,85,3032,206
2806503,Santa Rosa de Lima,4350,4400,35,2271,3621,3468,35,2000,327
2806602,Santo Amaro das Brotas,10382,10477,125,7761,10112,9646,125,6046,871
2806701,São Cristóvão,80478,81502,2385,48009,77071,66972,2384,36446,2257
2806800,São Domingos,10005,10021,110,7578,9046,8321,107,4767,825
2806909,São Francisco,3502,3578,40,2112,3021,2855,40,2024,232
2807006,São Miguel do Aleixo,3663,3752,40,2915,3599,3109,54,1719,192
2807105,Simão Dias,36075,34863,1050,24414,35700,31399,1078,16745,2017
2807204,Siriri,7758,7270,75,5263,7097,6818,75,4040,506
2807303,Telha,2915,2883,45,2001,2802,2530,46,1429,294
2807402,Tobias Barreto,44884,40110,1160,31614,43356,38391,1187,19623,2204
2807501,Tomar do Geru,11845,11021,135,7618,9776,8288,139,3508,210
2807600,Umbaúba,22384,21550,240,10266,20424,19530,237,7764,771
